rental_id,vehicle_id,customer_id,pickup_location_id,return_location_id,handled_by_employee,pickup_date,expected_return_date,actual_return_date,rental_status,daily_rate_applied,total_amount,rental_days,make,model,fuel_type,transmission,category_name,customer_name,membership_type,gender,location_id,pickup_location,pickup_city,rental_month,rental_year,month_name,day_of_week,is_late_return,late_days,revenue_per_day
1654,6,189,7,7,34,2024-01-03,2024-01-07,2024-01-10,Completed,1350.0,5400.0,7,Tata,Tiago,Petrol,Manual,Hatchback,Manbir Narain,Regular,Male,7,Chennai Central Branch,Chennai,2024-01,2024,January,Wednesday,1,3,771.4285714285714
1656,160,832,1,1,3,2025-04-05,2025-04-11,2025-04-11,Completed,1650.0,8910.0,6,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Samaksh Iyer,Gold,Male,1,Jaipur Central Hub,Jaipur,2025-04,2025,April,Saturday,0,0,1485.0
1657,120,801,6,6,29,2025-10-28,2025-10-31,2025-10-31,Completed,3950.0,11257.5,3,Toyota,Fortuner,Diesel,Automatic,Suv,Alka Kohli,Silver,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-10,2025,October,Tuesday,0,0,3752.5
1658,91,201,1,1,1,2025-09-21,2025-09-25,2025-09-24,Completed,3000.0,11400.0,3,Toyota,Fortuner,Diesel,Manual,Suv,Logan Bali,Silver,Male,1,Jaipur Central Hub,Jaipur,2025-09,2025,September,Sunday,0,0,3800.0
1659,46,675,9,9,44,2024-12-14,2024-12-17,2024-12-19,Completed,1550.0,4417.5,5,Tata,Tiago,Petrol,Automatic,Hatchback,Aarnav Seth,Silver,Male,9,Ahmedabad Branch,Ahmedabad,2024-12,2024,December,Saturday,1,2,883.5
1660,15,417,3,3,15,2024-11-24,2024-11-28,2024-11-29,Completed,2050.0,8200.0,5,Honda,City,Petrol,Automatic,Sedan,Balhaar Guha,Regular,Male,3,Delhi Airport Branch,New Delhi,2024-11,2024,November,Sunday,1,1,1640.0
1661,123,648,4,4,17,2025-01-30,2025-02-02,2025-02-02,Completed,1300.0,3510.0,3,Hyundai,i10,Petrol,Manual,Hatchback,Hardik Mahal,Gold,Male,4,Mumbai Andheri Branch,Mumbai,2025-01,2025,January,Thursday,0,0,1170.0
1662,163,530,5,5,23,2026-06-08,2026-06-12,2026-06-12,Completed,1950.0,7410.0,4,Hyundai,Verna,Petrol,Automatic,Sedan,Nakul Dey,Silver,Male,5,Pune Station Branch,Pune,2026-06,2026,June,Monday,0,0,1852.5
1663,11,30,3,3,13,2024-11-15,2024-11-22,2024-11-22,Completed,3300.0,23100.0,7,Mahindra,XUV700,Diesel,Automatic,Suv,Hitesh Zacharia,Regular,Male,3,Delhi Airport Branch,New Delhi,2024-11,2024,November,Friday,0,0,3300.0
1664,112,353,5,5,24,2024-07-31,2024-08-03,2024-08-02,Completed,2650.0,7552.5,2,Mahindra,XUV700,Diesel,Automatic,Suv,Ati Srinivasan,Silver,Female,5,Pune Station Branch,Pune,2024-07,2024,July,Wednesday,0,0,3776.25
1665,142,207,3,3,13,2024-04-15,2024-04-20,2024-04-20,Completed,2300.0,11500.0,5,Honda,City,Petrol,Manual,Sedan,Omya Divan,Regular,Female,3,Delhi Airport Branch,New Delhi,2024-04,2024,April,Monday,0,0,2300.0
1666,71,684,6,6,28,2024-02-12,2024-02-18,2024-02-18,Completed,3400.0,19380.0,6,Toyota,Fortuner,Diesel,Manual,Suv,Adya Kari,Silver,Female,6,Bengaluru Whitefield Branch,Bengaluru,2024-02,2024,February,Monday,0,0,3230.0
1667,37,500,10,10,48,2026-06-11,2026-06-12,2026-06-12,Completed,4000.0,3800.0,1,Hyundai,Creta,Diesel,Manual,Suv,Jatin Mishra,Silver,Male,10,Lucknow Branch,Lucknow,2026-06,2026,June,Thursday,0,0,3800.0
1668,99,629,3,3,15,2025-02-05,2025-02-08,2025-02-07,Completed,8500.0,24225.0,2,Mercedes-Benz,E-Class,Petrol,Manual,Luxury,Yashasvi Varughese,Silver,Female,3,Delhi Airport Branch,New Delhi,2025-02,2025,February,Wednesday,0,0,12112.5
1670,146,429,9,9,43,2025-02-27,2025-03-01,2025-03-02,Completed,3950.0,7900.0,3,Mahindra,XUV700,Diesel,Manual,Suv,Anay Borde,Regular,Male,9,Ahmedabad Branch,Ahmedabad,2025-02,2025,February,Thursday,1,1,2633.3333333333335
1671,127,184,9,9,43,2026-06-15,2026-06-18,2026-06-18,Completed,2000.0,5700.0,3,Honda,City,Petrol,Manual,Sedan,Manbir Bains,Silver,Male,9,Ahmedabad Branch,Ahmedabad,2026-06,2026,June,Monday,0,0,1900.0
1672,29,309,10,10,48,2024-03-15,2024-03-18,2024-03-18,Completed,1700.0,5100.0,3,Tata,Tiago,Petrol,Manual,Hatchback,Umang Prabhakar,Regular,Male,10,Lucknow Branch,Lucknow,2024-03,2024,March,Friday,0,0,1700.0
1673,180,685,5,6,24,2026-05-27,2026-05-31,2026-05-31,Completed,3200.0,12800.0,4,Tata,Nexon EV,Electric,Manual,Electric,Anthony Thaman,Regular,Other,5,Pune Station Branch,Pune,2026-05,2026,May,Wednesday,0,0,3200.0
1674,118,25,8,8,40,2025-12-15,2025-12-16,2025-12-16,Completed,2150.0,2150.0,1,Skoda,Slavia,Petrol,Manual,Sedan,Zehaan Issac,Regular,Male,8,Hyderabad Hitech Branch,Hyderabad,2025-12,2025,December,Monday,0,0,2150.0
1675,178,58,6,6,28,2026-01-18,2026-01-25,2026-01-24,Completed,2150.0,15050.0,6,Honda,City,Petrol,Automatic,Sedan,Kevin Tiwari,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2026-01,2026,January,Sunday,0,0,2508.3333333333335
1676,105,646,2,2,10,2024-01-13,2024-01-14,2024-01-15,Completed,2250.0,2025.0,2,Honda,City,Petrol,Manual,Sedan,Ekansh Viswanathan,Gold,Male,2,Udaipur City Branch,Udaipur,2024-01,2024,January,Saturday,1,1,1012.5
1677,13,738,9,9,43,2024-01-28,2024-02-01,2024-02-01,Completed,4150.0,15770.0,4,Toyota,Fortuner,Diesel,Manual,Suv,Jeremiah Dhingra,Silver,Male,9,Ahmedabad Branch,Ahmedabad,2024-01,2024,January,Sunday,0,0,3942.5
1678,148,391,5,5,22,2026-05-19,2026-05-20,2026-05-19,Completed,2300.0,1955.0,0,Skoda,Slavia,Petrol,Automatic,Sedan,Falan Gala,Platinum,Male,5,Pune Station Branch,Pune,2026-05,2026,May,Tuesday,0,0,1955.0
1679,3,873,6,6,30,2025-12-15,2025-12-17,2025-12-17,Completed,1800.0,3600.0,2,Hyundai,Verna,Petrol,Automatic,Sedan,Nilima Karnik,Regular,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-12,2025,December,Monday,0,0,1800.0
1680,14,117,9,9,45,2024-10-13,2024-10-19,2024-10-19,Completed,3300.0,19800.0,6,Mahindra,XUV700,Diesel,Manual,Suv,Warhi Shroff,Regular,Female,9,Ahmedabad Branch,Ahmedabad,2024-10,2024,October,Sunday,0,0,3300.0
1681,85,299,10,10,50,2024-03-20,2024-03-22,2024-03-22,Completed,3900.0,7020.0,2,Kia,Seltos,Diesel,Automatic,Suv,Yadavi Tank,Gold,Female,10,Lucknow Branch,Lucknow,2024-03,2024,March,Wednesday,0,0,3510.0
1682,164,776,1,5,1,2026-01-21,2026-01-25,2026-01-27,Completed,2450.0,9800.0,6,Hyundai,Verna,Petrol,Automatic,Sedan,Chandresh Mane,Regular,Male,1,Jaipur Central Hub,Jaipur,2026-01,2026,January,Wednesday,1,2,1633.3333333333333
1683,55,854,5,5,21,2024-12-14,2024-12-16,2024-12-15,Completed,3350.0,6030.0,1,Kia,Seltos,Diesel,Automatic,Suv,Quincy Patla,Gold,Male,5,Pune Station Branch,Pune,2024-12,2024,December,Saturday,0,0,6030.0
1684,160,655,1,1,5,2024-02-21,2024-02-22,2024-02-21,Completed,1650.0,1567.5,0,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Jasmit Krishnan,Silver,Female,1,Jaipur Central Hub,Jaipur,2024-02,2024,February,Wednesday,0,0,1567.5
1685,24,623,4,4,16,2025-07-16,2025-07-17,2025-07-17,Completed,1450.0,1232.5,1,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Hiral Prabhakar,Platinum,Female,4,Mumbai Andheri Branch,Mumbai,2025-07,2025,July,Wednesday,0,0,1232.5
1686,100,435,8,8,39,2024-04-19,2024-05-03,2024-05-02,Completed,1400.0,19600.0,13,Tata,Tiago,Petrol,Automatic,Hatchback,Damyanti Char,Regular,Female,8,Hyderabad Hitech Branch,Hyderabad,2024-04,2024,April,Friday,0,0,1507.6923076923076
1687,106,68,5,6,21,2025-11-10,2025-11-13,2025-11-13,Completed,2550.0,7650.0,3,Skoda,Slavia,Petrol,Manual,Sedan,Sai Barad,Regular,Female,5,Pune Station Branch,Pune,2025-11,2025,November,Monday,0,0,2550.0
1688,90,433,7,7,35,2025-07-06,2025-07-08,2025-07-08,Completed,2050.0,3895.0,2,Honda,City,Petrol,Automatic,Sedan,Abhiram Wagle,Silver,Male,7,Chennai Central Branch,Chennai,2025-07,2025,July,Sunday,0,0,1947.5
1689,41,398,6,6,29,2026-02-27,2026-03-01,2026-03-01,Completed,5650.0,10170.0,2,BMW,5 Series,Petrol,Manual,Luxury,Rachit Raja,Gold,Male,6,Bengaluru Whitefield Branch,Bengaluru,2026-02,2026,February,Friday,0,0,5085.0
1691,53,162,8,8,39,2026-03-18,2026-03-25,2026-03-25,Completed,3450.0,22942.5,7,Hyundai,Kona Electric,Electric,Manual,Electric,Bhavya Majumdar,Silver,Female,8,Hyderabad Hitech Branch,Hyderabad,2026-03,2026,March,Wednesday,0,0,3277.5
1692,82,129,3,3,13,2026-04-10,2026-04-16,2026-04-16,Completed,2950.0,17700.0,6,Hyundai,Creta,Diesel,Automatic,Suv,Harish Hari,Regular,Other,3,Delhi Airport Branch,New Delhi,2026-04,2026,April,Friday,0,0,2950.0
1693,145,484,3,3,11,2024-01-08,2024-01-09,2024-01-09,Completed,3250.0,2925.0,1,Toyota,Fortuner,Diesel,Automatic,Suv,Umang Sanghvi,Gold,Male,3,Delhi Airport Branch,New Delhi,2024-01,2024,January,Monday,0,0,2925.0
1694,121,467,6,6,26,2025-05-10,2025-05-17,2025-05-17,Completed,1900.0,12635.0,7,Honda,City,Petrol,Automatic,Sedan,Jagrati Sarma,Silver,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-05,2025,May,Saturday,0,0,1805.0
1695,100,204,8,8,36,2025-05-07,2025-05-08,2025-05-09,Completed,1400.0,1190.0,2,Tata,Tiago,Petrol,Automatic,Hatchback,Chandani Kala,Platinum,Female,8,Hyderabad Hitech Branch,Hyderabad,2025-05,2025,May,Wednesday,1,1,595.0
1696,173,298,6,6,26,2024-05-24,2024-05-27,2024-05-26,Completed,7050.0,20092.5,2,Audi,A6,Petrol,Automatic,Luxury,Ryan Sarraf,Silver,Male,6,Bengaluru Whitefield Branch,Bengaluru,2024-05,2024,May,Friday,0,0,10046.25
1697,110,124,10,10,49,2026-05-04,2026-05-08,2026-05-07,Completed,3800.0,15200.0,3,Hyundai,Creta,Diesel,Automatic,Suv,Udarsh Badal,Regular,Male,10,Lucknow Branch,Lucknow,2026-05,2026,May,Monday,0,0,5066.666666666667
1698,156,625,6,6,27,2025-02-20,2025-02-24,2025-02-24,Completed,3750.0,15000.0,4,Toyota,Fortuner,Diesel,Manual,Suv,Bhavani Dora,Regular,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-02,2025,February,Thursday,0,0,3750.0
1699,118,640,8,8,37,2025-12-30,2025-12-31,2025-12-31,Completed,2150.0,2150.0,1,Skoda,Slavia,Petrol,Manual,Sedan,Arya Soman,Regular,Female,8,Hyderabad Hitech Branch,Hyderabad,2025-12,2025,December,Tuesday,0,0,2150.0
1700,178,292,6,6,26,2025-04-14,2025-04-17,2025-04-17,Completed,2150.0,6450.0,3,Honda,City,Petrol,Automatic,Sedan,Harita Shetty,Regular,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-04,2025,April,Monday,0,0,2150.0
1702,90,574,7,7,33,2024-02-03,2024-02-06,2024-02-05,Completed,2050.0,5227.5,2,Honda,City,Petrol,Automatic,Sedan,Rudra Varghese,Platinum,Male,7,Chennai Central Branch,Chennai,2024-02,2024,February,Saturday,0,0,2613.75
1703,130,513,9,9,41,2024-08-13,2024-08-17,2024-08-21,Completed,2150.0,8170.0,8,Skoda,Slavia,Petrol,Manual,Sedan,Ikbal Sanghvi,Silver,Male,9,Ahmedabad Branch,Ahmedabad,2024-08,2024,August,Tuesday,1,4,1021.25
1704,130,424,9,9,43,2025-01-28,2025-02-11,2025-02-11,Completed,2150.0,28595.0,14,Skoda,Slavia,Petrol,Manual,Sedan,Aradhana Kant,Silver,Female,9,Ahmedabad Branch,Ahmedabad,2025-01,2025,January,Tuesday,0,0,2042.5
1705,169,418,2,2,10,2025-12-10,2025-12-13,2025-12-13,Completed,1550.0,4650.0,3,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Wakeeta Joshi,Regular,Female,2,Udaipur City Branch,Udaipur,2025-12,2025,December,Wednesday,0,0,1550.0
1708,54,844,7,7,34,2026-02-23,2026-02-24,2026-02-24,Completed,3700.0,3700.0,1,Hyundai,Kona Electric,Electric,Manual,Electric,Kevin Jhaveri,Regular,Male,7,Chennai Central Branch,Chennai,2026-02,2026,February,Monday,0,0,3700.0
1709,108,866,2,2,10,2024-08-28,2024-09-01,2024-09-01,Completed,3800.0,13680.0,4,Hyundai,Kona Electric,Electric,Manual,Electric,Chaaya Edwin,Gold,Female,2,Udaipur City Branch,Udaipur,2024-08,2024,August,Wednesday,0,0,3420.0
1710,151,241,5,5,21,2025-06-22,2025-06-23,2025-06-23,Completed,3100.0,2945.0,1,Mahindra,XUV700,Diesel,Manual,Suv,Veda Brahmbhatt,Silver,Female,5,Pune Station Branch,Pune,2025-06,2025,June,Sunday,0,0,2945.0
1711,60,344,3,3,13,2024-06-26,2024-06-30,2024-06-30,Completed,1800.0,7200.0,4,Hyundai,Verna,Petrol,Manual,Sedan,Radhika Mani,Regular,Female,3,Delhi Airport Branch,New Delhi,2024-06,2024,June,Wednesday,0,0,1800.0
1712,68,724,8,8,39,2024-08-23,2024-08-25,2024-08-24,Completed,1850.0,3700.0,1,Hyundai,Verna,Petrol,Automatic,Sedan,Darika Sachdeva,Regular,Female,8,Hyderabad Hitech Branch,Hyderabad,2024-08,2024,August,Friday,0,0,3700.0
1713,22,144,7,7,34,2025-06-08,2025-06-22,2025-06-22,Completed,4200.0,58800.0,14,Maruti Suzuki,Ertiga,Diesel,Manual,Van,Ekavir Bora,Regular,Male,7,Chennai Central Branch,Chennai,2025-06,2025,June,Sunday,0,0,4200.0
1714,1,893,9,9,41,2026-02-26,2026-02-28,2026-02-28,Completed,3000.0,6000.0,2,Hyundai,Creta,Diesel,Automatic,Suv,Vedika Balay,Regular,Female,9,Ahmedabad Branch,Ahmedabad,2026-02,2026,February,Thursday,0,0,3000.0
1715,111,510,2,2,10,2024-01-09,2024-01-16,2024-01-16,Completed,1600.0,11200.0,7,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Saksham Varma,Regular,Male,2,Udaipur City Branch,Udaipur,2024-01,2024,January,Tuesday,0,0,1600.0
1716,109,621,1,1,3,2024-11-11,2024-11-13,2024-11-13,Completed,3050.0,6100.0,2,Mahindra,XUV700,Diesel,Automatic,Suv,Chaitaly Solanki,Regular,Female,1,Jaipur Central Hub,Jaipur,2024-11,2024,November,Monday,0,0,3050.0
1717,131,508,2,2,7,2025-12-07,2025-12-10,2025-12-10,Completed,1450.0,3697.5,3,Hyundai,i10,Petrol,Automatic,Hatchback,Shravya Suri,Platinum,Female,2,Udaipur City Branch,Udaipur,2025-12,2025,December,Sunday,0,0,1232.5
1718,168,407,1,1,2,2024-01-26,2024-02-01,2024-02-01,Completed,1900.0,11400.0,6,Hyundai,Verna,Petrol,Automatic,Sedan,Ikbal Bhalla,Regular,Male,1,Jaipur Central Hub,Jaipur,2024-01,2024,January,Friday,0,0,1900.0
1719,132,12,2,2,9,2025-06-11,2025-06-14,2025-06-18,Completed,1900.0,5415.0,7,Hyundai,Verna,Petrol,Manual,Sedan,Bimala Garg,Silver,Female,2,Udaipur City Branch,Udaipur,2025-06,2025,June,Wednesday,1,4,773.5714285714286
1720,156,1,6,6,27,2026-01-01,2026-01-04,2026-01-04,Completed,3750.0,11250.0,3,Toyota,Fortuner,Diesel,Manual,Suv,Amaira Maharaj,Regular,Female,6,Bengaluru Whitefield Branch,Bengaluru,2026-01,2026,January,Thursday,0,0,3750.0
1721,112,331,5,5,24,2025-05-06,2025-05-16,2025-05-16,Completed,2650.0,23850.0,10,Mahindra,XUV700,Diesel,Automatic,Suv,Manthan Setty,Gold,Male,5,Pune Station Branch,Pune,2025-05,2025,May,Tuesday,0,0,2385.0
1722,8,75,4,4,18,2025-06-28,2025-07-05,2025-07-04,Completed,1500.0,10500.0,6,Tata,Tiago,Petrol,Manual,Hatchback,Lakshmi Basu,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2025-06,2025,June,Saturday,0,0,1750.0
1723,36,605,9,9,44,2025-08-08,2025-08-18,2025-08-22,Completed,8600.0,81700.0,14,BMW,5 Series,Petrol,Manual,Luxury,Hemang Taneja,Silver,Other,9,Ahmedabad Branch,Ahmedabad,2025-08,2025,August,Friday,1,4,5835.714285714285
1724,15,894,3,3,11,2025-06-22,2025-06-26,2025-06-26,Completed,2050.0,7380.0,4,Honda,City,Petrol,Automatic,Sedan,Baghyawati Lata,Gold,Female,3,Delhi Airport Branch,New Delhi,2025-06,2025,June,Sunday,0,0,1845.0
1725,126,358,8,8,37,2025-04-02,2025-04-06,2025-04-06,Completed,1450.0,5510.0,4,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Raghav Murthy,Silver,Male,8,Hyderabad Hitech Branch,Hyderabad,2025-04,2025,April,Wednesday,0,0,1377.5
1726,17,660,3,3,11,2024-12-14,2024-12-17,2024-12-18,Completed,1250.0,3375.0,4,Tata,Tiago,Petrol,Automatic,Hatchback,Manya Nair,Gold,Female,3,Delhi Airport Branch,New Delhi,2024-12,2024,December,Saturday,1,1,843.75
1728,128,655,8,8,38,2024-06-21,2024-06-22,2024-06-21,Completed,3350.0,3182.5,0,Hyundai,Creta,Diesel,Manual,Suv,Jasmit Krishnan,Silver,Female,8,Hyderabad Hitech Branch,Hyderabad,2024-06,2024,June,Friday,0,0,3182.5
1729,121,812,6,6,26,2025-04-07,2025-04-11,2025-04-11,Completed,1900.0,7220.0,4,Honda,City,Petrol,Automatic,Sedan,Tanish Karnik,Silver,Male,6,Bengaluru Whitefield Branch,Bengaluru,2025-04,2025,April,Monday,0,0,1805.0
1730,174,796,6,6,29,2025-01-11,2025-01-18,2025-01-18,Completed,1650.0,10972.5,7,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Qushi Pai,Silver,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-01,2025,January,Saturday,0,0,1567.5
1731,17,288,3,3,15,2024-08-12,2024-08-14,2024-08-13,Completed,1250.0,2500.0,1,Tata,Tiago,Petrol,Automatic,Hatchback,Girik Chada,Regular,Male,3,Delhi Airport Branch,New Delhi,2024-08,2024,August,Monday,0,0,2500.0
1732,69,519,5,5,22,2025-11-13,2025-11-14,2025-11-13,Completed,3350.0,3350.0,0,Hyundai,Kona Electric,Electric,Automatic,Electric,Pranit Krishna,Regular,Male,5,Pune Station Branch,Pune,2025-11,2025,November,Thursday,0,0,3350.0
1734,122,374,10,9,50,2025-11-09,2025-11-12,2025-11-16,Completed,1700.0,4845.0,7,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Rushil Tandon,Silver,Male,10,Lucknow Branch,Lucknow,2025-11,2025,November,Sunday,1,4,692.1428571428571
1735,65,308,3,3,14,2025-11-03,2025-11-05,2025-11-05,Completed,1400.0,2660.0,2,Tata,Tiago,Petrol,Manual,Hatchback,Pratyush Rajagopal,Silver,Male,3,Delhi Airport Branch,New Delhi,2025-11,2025,November,Monday,0,0,1330.0
1736,93,739,4,4,18,2024-11-22,2024-11-23,2024-11-24,Completed,3700.0,3330.0,2,Mahindra,XUV700,Diesel,Manual,Suv,Samar Bali,Gold,Other,4,Mumbai Andheri Branch,Mumbai,2024-11,2024,November,Friday,1,1,1665.0
1737,51,581,4,4,17,2026-02-15,2026-02-16,2026-02-16,Completed,1650.0,1567.5,1,Hyundai,i10,Petrol,Automatic,Hatchback,Divya Basak,Silver,Female,4,Mumbai Andheri Branch,Mumbai,2026-02,2026,February,Sunday,0,0,1567.5
1738,89,683,6,6,27,2025-10-12,2025-10-16,2025-10-20,Completed,2250.0,8100.0,8,Hyundai,Verna,Petrol,Manual,Sedan,Onveer Suri,Gold,Male,6,Bengaluru Whitefield Branch,Bengaluru,2025-10,2025,October,Sunday,1,4,1012.5
1739,174,136,6,6,28,2024-04-22,2024-04-26,2024-04-28,Completed,1650.0,6600.0,6,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Kritika Dani,Regular,Female,6,Bengaluru Whitefield Branch,Bengaluru,2024-04,2024,April,Monday,1,2,1100.0
1740,17,143,3,3,12,2024-12-17,2024-12-24,2024-12-24,Completed,1250.0,7437.5,7,Tata,Tiago,Petrol,Automatic,Hatchback,Simon Contractor,Platinum,Male,3,Delhi Airport Branch,New Delhi,2024-12,2024,December,Tuesday,0,0,1062.5
1741,62,673,5,3,24,2024-04-12,2024-04-14,2024-04-14,Completed,2050.0,4100.0,2,Honda,City,Petrol,Manual,Sedan,Ekbal Mutti,Regular,Male,5,Pune Station Branch,Pune,2024-04,2024,April,Friday,0,0,2050.0
1742,171,353,7,6,34,2025-01-24,2025-01-25,2025-01-25,Completed,2200.0,2090.0,1,Skoda,Slavia,Petrol,Manual,Sedan,Ati Srinivasan,Silver,Female,7,Chennai Central Branch,Chennai,2025-01,2025,January,Friday,0,0,2090.0
1743,111,42,2,2,6,2024-09-22,2024-09-27,2024-09-27,Completed,1600.0,7600.0,5,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Chakradhar Khalsa,Silver,Male,2,Udaipur City Branch,Udaipur,2024-09,2024,September,Sunday,0,0,1520.0
1744,81,774,7,7,31,2024-12-18,2024-12-22,2024-12-21,Completed,3200.0,11520.0,3,Kia,Seltos,Diesel,Automatic,Suv,Vihaan Bora,Gold,Male,7,Chennai Central Branch,Chennai,2024-12,2024,December,Wednesday,0,0,3840.0
1745,114,257,8,8,37,2025-04-11,2025-04-13,2025-04-12,Completed,6700.0,13400.0,1,Mercedes-Benz,E-Class,Petrol,Automatic,Luxury,Brijesh Thaman,Regular,Male,8,Hyderabad Hitech Branch,Hyderabad,2025-04,2025,April,Friday,0,0,13400.0
1747,131,803,2,2,6,2024-09-20,2024-09-24,2024-09-23,Completed,1450.0,5800.0,3,Hyundai,i10,Petrol,Automatic,Hatchback,Fiyaz Kuruvilla,Regular,Male,2,Udaipur City Branch,Udaipur,2024-09,2024,September,Friday,0,0,1933.3333333333333
1748,61,634,3,3,14,2024-09-03,2024-09-06,2024-09-06,Completed,3150.0,9450.0,3,Toyota,Innova Crysta,Diesel,Automatic,Van,Veer Arora,Regular,Male,3,Delhi Airport Branch,New Delhi,2024-09,2024,September,Tuesday,0,0,3150.0
1749,174,721,6,6,26,2026-04-20,2026-04-24,2026-04-24,Completed,1650.0,6600.0,4,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Arin Gala,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2026-04,2026,April,Monday,0,0,1650.0
1750,10,316,3,3,11,2025-07-23,2025-07-26,2025-07-26,Completed,3400.0,9690.0,3,Mahindra,XUV700,Diesel,Manual,Suv,Gaurangi Ghosh,Silver,Female,3,Delhi Airport Branch,New Delhi,2025-07,2025,July,Wednesday,0,0,3230.0
1751,12,880,2,2,7,2025-02-14,2025-02-18,2025-02-17,Completed,1300.0,4940.0,3,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Aadi Virk,Silver,Male,2,Udaipur City Branch,Udaipur,2025-02,2025,February,Friday,0,0,1646.6666666666667
1753,50,88,4,4,18,2024-10-19,2024-10-22,2024-10-22,Completed,4100.0,11070.0,3,Mahindra,XUV700,Diesel,Manual,Suv,Chatresh Sandal,Gold,Male,4,Mumbai Andheri Branch,Mumbai,2024-10,2024,October,Saturday,0,0,3690.0
1754,41,681,6,6,26,2025-12-03,2025-12-17,2025-12-18,Completed,5650.0,79100.0,15,BMW,5 Series,Petrol,Manual,Luxury,Fiyaz Bhattacharyya,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2025-12,2025,December,Wednesday,1,1,5273.333333333333
1755,155,130,2,2,8,2025-11-20,2025-11-22,2025-11-22,Completed,2350.0,4465.0,2,Hyundai,Verna,Petrol,Automatic,Sedan,Abhimanyu Walla,Silver,Male,2,Udaipur City Branch,Udaipur,2025-11,2025,November,Thursday,0,0,2232.5
1756,22,762,7,7,32,2024-05-24,2024-05-25,2024-05-26,Completed,4200.0,4200.0,2,Maruti Suzuki,Ertiga,Diesel,Manual,Van,Jhalak Kuruvilla,Regular,Female,7,Chennai Central Branch,Chennai,2024-05,2024,May,Friday,1,1,2100.0
1757,124,117,3,3,15,2025-11-26,2025-12-01,2025-12-01,Completed,6100.0,30500.0,5,BMW,5 Series,Petrol,Manual,Luxury,Warhi Shroff,Regular,Female,3,Delhi Airport Branch,New Delhi,2025-11,2025,November,Wednesday,0,0,6100.0
1758,21,383,3,5,13,2026-01-28,2026-02-03,2026-02-03,Completed,1350.0,8100.0,6,Hyundai,i10,Petrol,Manual,Hatchback,Nitesh Mittal,Regular,Male,3,Delhi Airport Branch,New Delhi,2026-01,2026,January,Wednesday,0,0,1350.0
1759,63,574,1,1,2,2026-01-30,2026-02-02,2026-02-02,Completed,2600.0,6630.0,3,Skoda,Slavia,Petrol,Manual,Sedan,Rudra Varghese,Platinum,Male,1,Jaipur Central Hub,Jaipur,2026-01,2026,January,Friday,0,0,2210.0
1761,105,702,2,2,8,2026-03-10,2026-03-14,2026-03-14,Completed,2250.0,9000.0,4,Honda,City,Petrol,Manual,Sedan,Ryan Shan,Regular,Male,2,Udaipur City Branch,Udaipur,2026-03,2026,March,Tuesday,0,0,2250.0
1762,63,851,1,1,2,2024-04-08,2024-04-11,2024-04-11,Completed,2600.0,7800.0,3,Skoda,Slavia,Petrol,Manual,Sedan,Abha Kade,Regular,Female,1,Jaipur Central Hub,Jaipur,2024-04,2024,April,Monday,0,0,2600.0
1763,80,164,9,9,45,2024-03-02,2024-03-03,2024-03-03,Completed,3900.0,3705.0,1,Hyundai,Creta,Diesel,Manual,Suv,Yash Dixit,Silver,Male,9,Ahmedabad Branch,Ahmedabad,2024-03,2024,March,Saturday,0,0,3705.0
1764,173,397,6,6,29,2025-12-02,2025-12-05,2025-12-05,Completed,7050.0,19035.0,3,Audi,A6,Petrol,Automatic,Luxury,Tara Gole,Gold,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-12,2025,December,Tuesday,0,0,6345.0
1765,110,494,10,6,47,2024-11-09,2024-11-10,2024-11-10,Completed,3800.0,3800.0,1,Hyundai,Creta,Diesel,Automatic,Suv,Rehaan Tiwari,Regular,Male,10,Lucknow Branch,Lucknow,2024-11,2024,November,Saturday,0,0,3800.0
1766,62,276,5,5,21,2025-04-12,2025-04-15,2025-04-15,Completed,2050.0,6150.0,3,Honda,City,Petrol,Manual,Sedan,Charan Varty,Regular,Male,5,Pune Station Branch,Pune,2025-04,2025,April,Saturday,0,0,2050.0
